Time,Var1,Var2
494.1000,-1.1447,-0.1447
494.2000,-1.1447,-0.1447
494.3000,-1.1447,-0.1447
494.4000,-1.1447,-0.1447
494.5000,-1.1447,-0.1447
494.6000,-1.1447,-0.1447
494.7000,-1.1447,-0.1447
494.8000,-1.1447,-0.1447
494.9000,-1.1447,-0.1447
495.0000,-1.1447,-0.1447
495.1000,-1.1447,-0.1447
495.2000,-1.1447,-0.1447
495.3000,-1.1447,-0.1447
495.4000,-1.1447,-0.1447
495.5000,-1.1447,-0.1447
495.6000,-1.1447,-0.1447
495.7000,-1.1447,-0.1447
495.8000,-1.1447,-0.1447
495.9000,-1.1447,-0.1447
496.0000,-1.1447,-0.1447
496.1000,-1.1447,-0.1447
496.2000,-1.1447,-0.1447
496.3000,-1.1447,-0.1447
496.4000,-1.1447,-0.1447
496.5000,-1.1447,-0.1447
496.6000,-1.1447,-0.1447
496.7000,-1.1447,-0.1447
496.8000,-1.1447,-0.1447
496.9000,-1.1447,-0.1447
497.0000,-1.1447,-0.1447
497.1000,-1.1447,-0.1447
497.2000,-1.1447,-0.1447
497.3000,-1.1447,-0.1447
497.4000,-1.1447,-0.1447
497.5000,-1.1447,-0.1447
497.6000,-1.1447,-0.1447
497.7000,-1.1447,-0.1447
497.8000,-1.1447,-0.1447
497.9000,-1.1447,-0.1447
498.0000,-1.1447,-0.1447
498.1000,-1.1447,-0.1447
498.2000,-1.1447,-0.1447
498.3000,-1.1447,-0.1447
498.4000,-1.1447,-0.1447
498.5000,-1.1447,-0.1447
498.6000,-1.1447,-0.1447
498.7000,-1.1447,-0.1447
498.8000,-1.1447,-0.1447
498.9000,-1.1447,-0.1447
499.0000,-1.1447,-0.1447
499.1000,-1.1447,-0.1447
499.2000,-1.1447,-0.1447
499.3000,-1.1447,-0.1447
499.4000,-1.1447,-0.1447
499.5000,-1.1447,-0.1447
499.6000,-1.1447,-0.1447
499.7000,-1.1447,-0.1447
499.8000,-1.1447,-0.1447
499.9000,-1.1447,-0.1447
500.0000,-1.1447,-0.1447
